x,y
520.8464965820312,774.9548645019531
422.9489440917969,804.5064697265625
620.4717407226562,760.4109802246094
660.9100036621094,736.4801940917969
570.1039428710938,757.697998046875
1571.1746826171875,398.8036193847656
144.04542922973633,679.2740478515625
439.90098571777344,731.1418151855469
176.62932586669922,674.3924255371094
654.7733154296875,683.6598510742188
707.6820068359375,678.4401245117188
929.6378784179688,590.8517150878906
965.6309509277344,573.524658203125
1613.46435546875,384.77325439453125
87.17280197143555,718.3545227050781
784.7847900390625,645.8909301757812
822.6694030761719,602.7979431152344
585.2953796386719,704.4421997070312
425.06065368652344,652.7631530761719
107.62850952148438,690.3383483886719
1721.0743408203125,338.0135040283203
204.08316802978516,669.9188537597656
400.2803955078125,735.6625366210938
877.6956176757812,608.4609375
378.1148681640625,725.8522644042969
1355.9710083007812,412.4870910644531
828.5812377929688,628.4264221191406
351.0933532714844,652.2090454101562
609.7386779785156,604.4356994628906
1524.2992553710938,372.8385314941406
1042.4766540527344,511.4582824707031
1394.055908203125,338.77088928222656
1676.9263916015625,354.64430236816406
899.056640625,538.5503234863281
1545.465087890625,309.13072204589844
1828.0720825195312,300.72943115234375
1795.5941162109375,237.63967895507812
226.91880798339844,658.2573547363281
169.23728942871094,553.68798828125
1780.0988159179688,321.04754638671875
745.3674011230469,653.4549560546875
724.21826171875,631.7070617675781
731.1346435546875,663.8744812011719
922.5167541503906,531.8451843261719
847.3888549804688,557.9765319824219
1663.6892700195312,285.7427673339844
217.6028060913086,555.6755981445312
1472.6570434570312,253.69010162353516
1014.84521484375,514.2944030761719
1317.2562866210938,423.34349060058594
496.8489227294922,691.7528686523438
401.94981384277344,608.6067810058594
1118.5814208984375,487.1040344238281
862.5210266113281,618.2591857910156
337.7357177734375,612.5902099609375
271.44287109375,570.3511047363281
1159.6260375976562,427.1804656982422
636.758544921875,683.4802856445312
351.85472106933594,710.5418395996094
249.4820785522461,663.109619140625
900.99267578125,491.0951690673828
760.1849060058594,627.8970947265625
1184.0748901367188,466.68731689453125
1047.5386352539062,450.3908233642578
390.66575622558594,653.2987365722656
294.75621032714844,661.9122314453125
688.3620910644531,635.8812866210938
324.39056396484375,653.6957702636719
581.7009582519531,643.7693481445312
545.0545349121094,570.9221801757812
993.6667785644531,520.2609100341797
393.58941650390625,700.1072692871094
1351.3211059570312,372.3435821533203
307.1312561035156,644.495361328125
373.9918975830078,619.0362854003906
1157.6213989257812,483.38502502441406
1795.417724609375,307.6053924560547
733.0605773925781,595.2870788574219
254.88248443603516,675.4501342773438
1403.3616333007812,393.30999755859375
941.3638916015625,482.3186492919922
519.0065612792969,666.8256225585938
507.73974609375,713.1235046386719
1595.2098388671875,342.12376403808594
696.8876342773438,664.9761962890625
662.9143676757812,546.0464172363281
377.54290771484375,651.5462036132812
1264.6580200195312,437.28797912597656
611.9207763671875,688.6270751953125
1500.3045654296875,331.78990173339844
469.4217529296875,717.235595703125
665.9865112304688,480.7567138671875
267.7865676879883,675.0199890136719
763.7173767089844,522.3858032226562
1814.6248168945312,305.7426452636719
1710.0516357421875,301.1125793457031
1236.693359375,414.3737487792969
1263.3511352539062,402.89996337890625
1210.1104736328125,403.6058654785156
