x,y
4756.47802734375,1833.8023681640625
4175.959228515625,2407.2926025390625
4778.379638671875,2046.8363647460938
973.5870971679688,2236.6768798828125
3182.9149169921875,1678.78564453125
1526.7727661132812,1199.2783813476562
1800.1907348632812,1400.2361450195312
4392.1767578125,2527.465087890625
1139.956298828125,2088.5354614257812
3316.249755859375,2402.80078125
1233.7551879882812,1370.2869262695312
4591.198486328125,1823.894775390625
4661.030517578125,2271.776611328125
1995.3001708984375,1365.64599609375
5018.40478515625,1948.0382690429688
2808.2720947265625,2038.5648193359375
793.6670227050781,2191.3380126953125
1608.2554321289062,1622.4847412109375
2250.9400634765625,1583.0338745117188
2642.727783203125,1661.4215698242188
5309.0908203125,2112.9788818359375
4490.181396484375,1861.7335205078125
4995.858154296875,2203.8095703125
3265.7843017578125,1770.8438720703125
2833.93017578125,2294.343994140625
2070.1123046875,1328.814208984375
2183.0345458984375,1382.5116577148438
2942.256103515625,2137.9283447265625
3308.5885009765625,1929.198974609375
3051.1494140625,2299.0601806640625
4981.04931640625,1795.425537109375
2751.8770751953125,1395.0194702148438
4863.087890625,1859.0374145507812
2335.7158203125,2270.040283203125
1781.4451293945312,2136.7074584960938
1469.4866333007812,2055.855712890625
1312.0162963867188,1712.6232299804688
3282.1402587890625,2212.655517578125
2549.463623046875,1815.5610961914062
3255.341064453125,2091.3934326171875
1474.5682983398438,1404.089111328125
2415.746337890625,1603.8740844726562
4745.427978515625,1973.59228515625
1394.4916381835938,1731.4437255859375
2466.6103515625,1834.5487670898438
964.6983947753906,2100.1729125976562
1219.7426147460938,1977.9470825195312
4611.554443359375,2428.37890625
2143.459716796875,1645.163818359375
2541.38330078125,1991.951904296875
2975.752197265625,1662.2777709960938
1905.1957397460938,1396.2354125976562
5051.132568359375,2365.035888671875
1586.8998413085938,1424.3670654296875
1580.7852172851562,2037.1445922851562
3139.2847900390625,1973.673583984375
1366.7666015625,1609.0794067382812
5137.3388671875,1951.9188232421875
1448.6436157226562,1867.7918090820312
4536.506591796875,2335.1070556640625
2833.7269287109375,1632.36572265625
1801.3372802734375,1971.8353881835938
1542.4598999023438,1937.1029663085938
2767.8328857421875,2173.2569580078125
2373.0562744140625,2063.7361450195312
1786.1194458007812,1340.4642944335938
1201.231689453125,2209.7587890625
5083.488037109375,2026.8031005859375
2067.88330078125,2220.1060791015625
4521.07177734375,1990.3861694335938
1522.376708984375,1716.5968017578125
4740.94091796875,2452.3974609375
1896.552978515625,1639.536376953125
5137.040771484375,2123.1753540039062
2133.2510986328125,2319.788818359375
1314.4761352539062,1359.4732055664062
2556.8001708984375,1417.346435546875
2026.0558471679688,1636.5250244140625
2032.3176879882812,1962.917236328125
4485.573486328125,2219.89306640625
1329.8807373046875,2156.9981689453125
1714.5738525390625,2061.7068481445312
4970.321044921875,2120.66650390625
2234.2880859375,2138.63623046875
2496.8382568359375,2165.2125244140625
1366.4674072265625,2079.5604858398438
2399.074951171875,2355.934326171875
2932.4368896484375,1974.2391357421875
1148.3526000976562,2304.9835205078125
1407.6495361328125,1382.5791625976562
2896.2950439453125,2839.8939208984375
3216.8980712890625,1838.9928588867188
1078.3526000976562,1899.1444702148438
2552.9334716796875,2281.7882080078125
1428.6922607421875,2252.358154296875
4389.48291015625,2392.956787109375
1593.7818603515625,2306.6580810546875
2391.0692138671875,1935.8007202148438
2483.3201904296875,1714.3733520507812
4502.72509765625,2505.4327392578125
1232.1724243164062,1808.770263671875
4298.315673828125,2392.4991455078125
2721.3636474609375,2317.4930419921875
1910.72265625,2162.3101806640625
1637.8644409179688,1911.0764770507812
2070.4276123046875,2103.0263671875
4705.318115234375,2534.3291015625
2160.643798828125,2139.4281005859375
4251.441650390625,2429.189208984375
3085.811767578125,1728.6162109375
1929.3243408203125,1907.2178955078125
1412.8546142578125,2362.347412109375
1208.0812377929688,2322.717529296875
2276.4327392578125,2378.2777099609375
1309.8280029296875,1844.8629150390625
1374.709716796875,1962.7069091796875
2494.033203125,1393.398193359375
1661.34619140625,1683.243408203125
1945.3401489257812,1781.4957275390625
960.6360168457031,1832.18701171875
2686.6700439453125,2215.353271484375
1247.9041748046875,2121.5445556640625
4614.603515625,1938.9935913085938
1724.2319946289062,1861.9342041015625
3192.3516845703125,1916.6671752929688
2351.4197998046875,1442.3737182617188
2080.3281860351562,1766.5564575195312
1875.1029663085938,1769.7291259765625
2029.0001220703125,2351.5863037109375
3015.798095703125,2036.3167724609375
2661.5877685546875,1900.8363037109375
2302.139404296875,1817.1904296875
2465.1519775390625,2005.9591064453125
4543.997802734375,2488.224609375
4890.15625,2018.3863525390625
2527.9058837890625,1616.2813720703125
1746.5413818359375,2360.203857421875
2311.24853515625,1702.2756958007812
949.0941162109375,1771.0918579101562
2010.694091796875,1743.6397705078125
4510.0341796875,2093.6680297851562
2811.3800048828125,1846.73193359375
1996.3560791015625,2256.8798828125
2078.0509643554688,1854.784912109375
2819.1820068359375,1936.3580322265625
1803.3013916015625,1765.703369140625
2503.445068359375,2366.5257568359375
2233.4288330078125,1725.7002563476562
1574.0435791015625,1800.7728881835938
1617.8179931640625,2140.5347900390625
1099.7335815429688,1698.9645385742188
1327.4586791992188,2338.1337890625
2696.4708251953125,2072.3090209960938
2156.6485595703125,2002.1986083984375
1941.8546752929688,2320.1634521484375
1685.89990234375,2208.0604248046875
2631.716552734375,2348.8865966796875
1970.7820434570312,2111.4195556640625
3057.4705810546875,1886.0912475585938
1152.8326416015625,1737.8076782226562
2237.798095703125,2016.1864624023438
2946.5982666015625,1818.4453735351562
2891.576416015625,1826.200439453125
3023.152099609375,1755.8187255859375
2766.5062255859375,1728.993896484375
2674.76611328125,1405.4885864257812
2155.3123779296875,1837.6679077148438
1536.5486450195312,2330.6473388671875
4644.724365234375,2022.5361328125
2801.6641845703125,1759.09765625
2410.7843017578125,1394.0805053710938
1663.3450927734375,1786.3167724609375
2317.9935302734375,1978.6016845703125
1790.4503173828125,2274.262939453125
1663.9595947265625,2322.2484130859375
2602.282470703125,2073.99267578125
1844.307373046875,2373.18701171875
3119.8829345703125,1791.4544677734375
2004.4761962890625,2104.9595336914062
2737.082275390625,1662.1232299804688
2267.681884765625,2344.7327880859375
1171.8477172851562,1878.644775390625
1450.02685546875,2291.04541015625
2653.2913818359375,1766.9186401367188
2252.373291015625,1759.05078125
1838.6031494140625,2226.45556640625
1079.736572265625,1803.89697265625
2378.76171875,1701.508544921875
2379.9403076171875,1799.3378295898438
2634.0533447265625,1382.1334838867188
2178.970458984375,2350.0892333984375
