x,y
828.9063720703125,1632.2384033203125
1267.7957153320312,1980.7078247070312
2436.17236328125,1629.0548706054688
2005.7755126953125,1966.1482543945312
1189.1604614257812,2070.7362060546875
965.3494262695312,1542.8077392578125
1044.2722473144531,1744.3592529296875
988.7153015136719,1716.178955078125
1617.9259033203125,1762.2094116210938
2436.6146240234375,2547.6990966796875
847.434814453125,1537.142578125
1565.74755859375,1511.2572021484375
1975.0972900390625,1750.2479858398438
1087.8995361328125,1594.0528564453125
1100.3096313476562,2240.3956298828125
939.0837707519531,1695.2965087890625
2321.1617431640625,1575.0950927734375
1842.6260375976562,1250.9561157226562
1044.1649475097656,1297.3078002929688
1014.1275634765625,1165.0320434570312
1090.8202209472656,2652.9224853515625
1744.1569213867188,1372.3892211914062
1921.359130859375,1513.504150390625
1986.0557861328125,1525.0913696289062
2084.783447265625,1523.4296875
2301.1534423828125,2727.053955078125
1735.0592041015625,1131.9803466796875
2329.8885498046875,1650.3938598632812
1254.4169921875,1678.438232421875
1189.201171875,1533.1493530273438
1497.3244018554688,1708.006103515625
1590.2313842773438,1578.866943359375
2323.7203369140625,2554.1405029296875
784.7748107910156,1436.1154174804688
966.3377990722656,1466.7748413085938
2218.7237548828125,1571.9408569335938
1718.5930786132812,2359.0665283203125
1293.5888061523438,1618.0911254882812
1476.0288696289062,1512.0805053710938
1074.9395751953125,1528.4844360351562
1209.6509399414062,1647.92578125
1338.337158203125,1690.3516845703125
1584.6506958007812,1397.0422973632812
1142.8914794921875,1272.3319091796875
1118.38037109375,2371.969970703125
2046.4398193359375,1731.2630004882812
1750.4969482421875,1267.593994140625
1166.3155517578125,1162.8521728515625
2033.3788452148438,1566.0789184570312
1312.4331665039062,1529.0076904296875
984.5203552246094,1319.4893188476562
1418.4732666015625,1722.0120239257812
1938.41552734375,1682.8732299804688
2265.1016845703125,1634.2493286132812
913.040283203125,1327.2919311523438
1479.5812377929688,1608.7029418945312
1727.1090087890625,1708.3561401367188
1563.8289184570312,1679.5845947265625
2199.6583251953125,1653.4635620117188
1888.8905029296875,1580.395751953125
1315.08349609375,1162.6926879882812
1308.6516723632812,1738.5277099609375
1995.8388061523438,1637.2301635742188
1668.4351806640625,1683.8820190429688
1210.3084716796875,1700.9249267578125
1808.9931640625,1589.0555419921875
849.9263916015625,1397.052978515625
1545.948974609375,1214.0078125
1728.4342041015625,1558.6158447265625
1510.8007202148438,1622.9873657226562
1240.3829956054688,1471.7667846679688
1867.7166748046875,1661.7669067382812
1029.5852966308594,1374.9655151367188
1561.4415893554688,1130.9098510742188
2123.31787109375,1668.2265014648438
1778.1006469726562,1711.9701538085938
902.0838928222656,1454.1484375
1126.0441284179688,1190.3865966796875
961.7304077148438,1381.525634765625
1141.9029541015625,1483.7109375
1236.4495849609375,1359.503173828125
2062.8460693359375,1657.5188598632812
1823.878173828125,1698.7953491210938
880.2176818847656,1381.5611572265625
1215.0257568359375,1232.6456298828125
1428.4177856445312,1548.414306640625
2170.6253662109375,1656.7533569335938
1614.9889526367188,1138.557861328125
1380.5674438476562,1549.774658203125
1478.7700805664062,1169.4533081054688
1053.0485229492188,1456.6859130859375
1304.7632446289062,1370.3973999023438
1624.024169921875,1616.1386108398438
2123.8585205078125,1579.4990234375
1479.4412841796875,1402.1468505859375
1686.1589965820312,1592.4413452148438
1661.2861938476562,1269.8944702148438
1685.3399658203125,1179.0065307617188
1282.7369995117188,1428.7642822265625
1141.3084716796875,1343.5634155273438
1107.1585083007812,1376.5177001953125
1431.7380981445312,1678.952880859375
1574.6631469726562,1117.8139038085938
1938.5092163085938,1600.9974365234375
1075.3405151367188,1461.20751953125
1619.0902709960938,1175.6912231445312
1574.3695678710938,1320.5333862304688
1439.7540893554688,1288.0426025390625
1356.072265625,1562.1260375976562
1717.724853515625,1228.751220703125
1187.6922607421875,1429.1614990234375
1809.8438720703125,1626.7395629882812
1241.1690673828125,1197.4666748046875
1279.0363159179688,1228.7916870117188
1723.5809936523438,1323.404541015625
2230.522705078125,1645.042236328125
1468.2418212890625,1275.3629760742188
1625.0747680664062,1339.6970825195312
1572.3343505859375,1286.3441772460938
1426.8810424804688,1412.4049682617188
1384.4758911132812,1199.5817260742188
2171.8302001953125,1575.493408203125
1335.4492797851562,1287.0267944335938
1716.4480590820312,1621.67041015625
1416.4815063476562,1309.2378540039062
1438.9505004882812,1195.4166259765625
1778.1359252929688,1579.2138671875
1638.5143432617188,1256.804931640625
1162.0506591796875,1513.8287353515625
1412.4434814453125,1212.2190551757812
1284.9483032226562,1710.4658203125
1332.9092407226562,1426.9122924804688
1366.926025390625,1417.8392333984375
1480.7760620117188,1251.0533447265625
810.8699035644531,1422.1541748046875
926.2195739746094,1378.7561645507812
1215.5432739257812,1434.8305053710938
1221.981201171875,1321.7303466796875
1616.6627807617188,1688.8153076171875
2086.5330200195312,1581.11181640625
1505.3942260742188,1358.0621337890625
1490.3060302734375,1313.8738403320312
1284.4097290039062,1177.2793579101562
1226.1326293945312,1283.1348876953125
879.1725158691406,1423.8782958984375
1627.0968017578125,1222.9224243164062
1522.2384033203125,1325.9439697265625
1372.6885986328125,1322.2023315429688
1327.5606689453125,1230.8873291015625
