x_center,y_center
716.1028442382812,875.9174194335938
1338.84912109375,681.7519226074219
1038.9573669433594,818.9968566894531
657.4676513671875,570.7071228027344
1046.64892578125,883.2018737792969
956.0117492675781,944.6682739257812
673.1385803222656,839.7741394042969
1001.010009765625,873.2450561523438
1146.6582641601562,752.2154846191406
698.0707702636719,788.2536315917969
964.5564575195312,916.4714050292969
804.4524230957031,978.5226440429688
1299.15234375,784.2845458984375
1245.00146484375,742.0220947265625
1179.442138671875,780.6977233886719
1274.8958740234375,659.8659362792969
825.7271118164062,942.406494140625
796.6723937988281,915.0379028320312
752.1160278320312,953.5054931640625
1026.5558166503906,794.3876647949219
688.2893676757812,476.5807800292969
796.3675842285156,942.8169250488281
771.7380981445312,732.099853515625
1145.5884399414062,603.1634826660156
661.0433654785156,471.39390563964844
1166.991455078125,716.4629211425781
1117.07470703125,579.3337097167969
529.8398132324219,295.5132293701172
1007.9117126464844,837.27978515625
1234.9171752929688,612.9297485351562
845.8759460449219,958.4552001953125
749.8662414550781,929.7006225585938
1055.847412109375,739.9031677246094
875.6034851074219,975.4387817382812
1111.8132934570312,736.6458129882812
980.1930541992188,698.2940673828125
1033.9973754882812,530.6324462890625
716.3659362792969,506.61053466796875
1213.8663330078125,753.5105895996094
995.304443359375,616.5885009765625
1131.6470336914062,719.2479248046875
740.5529174804688,905.2770080566406
845.5343322753906,553.1319580078125
823.8560485839844,744.7805480957031
769.75537109375,993.3097229003906
789.2781372070312,876.1047058105469
684.07080078125,626.3692932128906
1006.5296325683594,765.0636901855469
916.22314453125,943.8023071289062
667.7204895019531,586.3014526367188
859.5400085449219,491.6341094970703
687.8209228515625,848.0291748046875
1120.2032470703125,677.3840637207031
720.6480712890625,842.6347045898438
851.2699584960938,832.6651306152344
734.3067321777344,587.2813415527344
804.7458801269531,699.9070129394531
778.8661193847656,683.2189025878906
954.7049255371094,890.1060485839844
827.4560546875,862.5361328125
919.2372436523438,862.9739685058594
877.7292175292969,722.1729431152344
1177.3507080078125,748.3521423339844
699.5034790039062,571.2393798828125
714.938720703125,813.3499755859375
877.1994323730469,909.795654296875
839.1221923828125,746.6455688476562
851.5467834472656,915.2585144042969
917.5036010742188,750.4705505371094
807.2490844726562,829.9575805664062
1123.2112426757812,705.4834289550781
770.2564086914062,510.0673370361328
854.1075439453125,715.1930236816406
1038.7689208984375,868.5883483886719
1046.9069213867188,650.4103698730469
836.1338806152344,896.9622802734375
793.7696228027344,776.5348205566406
804.9438171386719,892.491943359375
894.1451721191406,815.2673645019531
890.8435363769531,952.017578125
953.8250427246094,731.5261840820312
850.6142272949219,595.741455078125
827.2496337890625,820.7979125976562
901.96728515625,687.4667663574219
900.6192321777344,741.8565368652344
912.0990600585938,583.4302673339844
749.371826171875,807.1799621582031
887.8585205078125,855.3246154785156
780.0064086914062,857.6723022460938
748.515625,771.0208435058594
688.9101867675781,596.1069946289062
1003.090087890625,788.3716430664062
773.2376403808594,842.5887145996094
1039.3403625488281,710.5783081054688
1230.2542724609375,746.4585571289062
945.4655456542969,688.5853576660156
743.3627014160156,884.5840759277344
718.7245483398438,776.8753967285156
734.8624267578125,513.9277954101562
755.0819396972656,670.8991088867188
992.5614624023438,745.9751281738281
964.2444458007812,669.7176208496094
872.8034057617188,772.0105285644531
953.0426025390625,857.1893005371094
924.3294677734375,915.4286499023438
1020.0651245117188,694.6958923339844
926.0209350585938,714.8428039550781
722.2310791015625,643.4185791015625
952.7798461914062,794.8841552734375
703.9273376464844,838.3489379882812
846.2839050292969,865.5007934570312
1000.7803344726562,819.290771484375
912.9898376464844,440.865966796875
802.1342468261719,574.4576110839844
1063.185791015625,676.671142578125
924.5332641601562,762.725341796875
1083.7987670898438,726.3342590332031
825.9465637207031,700.202880859375
961.6733093261719,771.0936279296875
952.6938171386719,676.00146484375
758.4770202636719,791.5343322753906
809.3020629882812,551.2136840820312
880.2554626464844,881.1757507324219
976.4559631347656,858.9720153808594
805.9153747558594,538.9598388671875
925.4830627441406,600.8862915039062
756.6169128417969,841.8275756835938
856.0669555664062,789.0398864746094
950.9193115234375,840.4166564941406
771.1202697753906,745.2787170410156
711.8927307128906,623.337646484375
970.53955078125,791.503662109375
962.4998168945312,604.9877014160156
875.2911071777344,462.06690979003906
878.1833190917969,581.8271789550781
818.7489624023438,623.5615539550781
777.7570190429688,824.7301025390625
806.817626953125,622.0439453125
876.0444641113281,688.2409973144531
979.6875610351562,742.1013488769531
761.0650024414062,544.9218139648438
924.3475952148438,817.1276245117188
906.5880126953125,594.5676574707031
783.7279052734375,572.2620544433594
940.20703125,650.0810546875
997.9100341796875,668.3328247070312
906.0851135253906,785.0766906738281
849.7787475585938,646.0199584960938
815.5824279785156,672.7509155273438
831.8274230957031,594.9618835449219
1068.6768188476562,719.24072265625
776.1871643066406,786.0709533691406
898.3759155273438,842.2777099609375
924.8436584472656,830.2123718261719
975.1128540039062,817.3908386230469
947.4702453613281,818.1879272460938
755.240234375,596.1714172363281
821.2347106933594,579.0124816894531
895.5768127441406,910.6119384765625
841.1109924316406,887.5096130371094
874.0749206542969,645.6872253417969
1068.4441528320312,694.3744201660156
928.2535095214844,645.1811828613281
729.3516235351562,627.6761169433594
749.7576599121094,655.9619140625
773.5248107910156,600.1317138671875
774.7215881347656,557.9579162597656
997.7069702148438,692.0603332519531
1091.945556640625,680.1202392578125
802.5093383789062,866.1873474121094
916.5888061523438,672.5175170898438
880.5045776367188,623.2392578125
829.5467529296875,783.1796264648438
825.9287109375,842.5397644042969
829.4751892089844,648.0208740234375
1013.6043395996094,633.9870910644531
755.872314453125,533.7095642089844
876.1349182128906,677.8986511230469
946.5504455566406,622.1095581054688
688.680419921875,362.6280975341797
902.3477478027344,900.9540405273438
966.6543884277344,847.0060729980469
897.5233154296875,774.560302734375
754.0054016113281,865.9324645996094
