x_center,y_center
1170.3790893554688,645.2783508300781
703.022705078125,581.4239807128906
641.22705078125,568.9162902832031
646.1925964355469,535.7300415039062
465.51246643066406,489.0726318359375
463.7805633544922,585.3977355957031
552.4079284667969,639.8824157714844
308.1026916503906,615.3026428222656
212.82649993896484,582.9274291992188
292.4784240722656,521.763427734375
354.3439025878906,518.5609130859375
679.2221374511719,580.8033447265625
474.0794219970703,643.8623352050781
185.83746337890625,553.5764770507812
340.2390899658203,615.6438598632812
419.3565979003906,495.9838409423828
243.70748901367188,553.9347229003906
279.6183166503906,557.3446655273438
405.40940856933594,542.7472839355469
601.93115234375,567.154296875
495.0744171142578,567.2858581542969
325.1590576171875,564.4252624511719
383.2565612792969,496.93190002441406
402.6741943359375,484.197998046875
411.88648986816406,583.3842163085938
524.0847778320312,591.8907165527344
350.96324157714844,568.2430114746094
446.9744110107422,557.0553894042969
582.0978088378906,544.45263671875
495.4369659423828,639.4211120605469
482.6720428466797,511.3361053466797
521.293212890625,504.6073455810547
539.3247375488281,580.2648315429688
562.0489807128906,516.9171295166016
368.8428955078125,573.5308532714844
305.7170104980469,555.4488525390625
577.40283203125,578.7332763671875
539.2120056152344,541.955078125
208.14153289794922,558.6818542480469
564.0393371582031,549.6350402832031
270.80517578125,555.9498291015625
