x_center,y_center
244.17337799072266,532.9492950439453
377.78631591796875,640.8080749511719
448.6161346435547,703.1532592773438
485.98268127441406,389.49237060546875
195.5641098022461,554.0538635253906
1512.7388916015625,619.3067321777344
929.5654907226562,658.7372436523438
1289.819580078125,469.7359161376953
84.32872772216797,559.1780700683594
558.9524841308594,405.9061279296875
207.9195556640625,594.6602172851562
319.324951171875,530.6856689453125
520.1324157714844,386.56809997558594
1159.1510620117188,391.2725830078125
1696.0596313476562,882.0482482910156
1730.3372802734375,719.2887878417969
1350.9088134765625,530.2254333496094
514.0789031982422,565.6070556640625
1625.9371337890625,500.1527862548828
1198.039794921875,357.9659729003906
1787.1256103515625,843.6412353515625
1697.3806762695312,738.8376159667969
1379.0614624023438,299.8599090576172
1469.4436645507812,807.33984375
1301.3474731445312,809.3477478027344
1214.4784545898438,705.6329650878906
643.6913757324219,538.2917022705078
1404.9421997070312,788.0178833007812
1761.23779296875,822.4820861816406
1682.9532470703125,510.8507843017578
1642.7352294921875,796.5555419921875
1475.836181640625,544.0093078613281
1334.75634765625,808.4956970214844
1504.6830444335938,295.0171356201172
375.86102294921875,554.9031677246094
445.1122741699219,549.1179809570312
1047.1543273925781,633.18505859375
1838.814453125,668.94775390625
1241.4007568359375,446.28419494628906
1632.0557861328125,724.8553161621094
1542.0519409179688,595.6568908691406
1585.308837890625,566.2213439941406
1685.8375244140625,599.22705078125
1838.180908203125,815.9492492675781
1543.5433959960938,293.56005859375
535.6555633544922,678.7394104003906
1658.8341064453125,852.93994140625
1757.5530395507812,316.184326171875
1616.9721069335938,536.0447692871094
1186.165771484375,624.0202026367188
501.08740234375,628.728271484375
1597.7044677734375,716.1947631835938
1192.8461303710938,393.7711944580078
995.1468200683594,594.9705505371094
1725.1658935546875,544.2646026611328
1393.699951171875,497.0662841796875
846.0642395019531,579.1830139160156
1380.962646484375,643.2013244628906
573.6365356445312,683.4783935546875
1528.906494140625,729.1579284667969
1228.6807250976562,471.66831970214844
1336.70751953125,470.6928405761719
1646.3323974609375,436.04168701171875
1303.5009155273438,331.4358215332031
835.3876342773438,626.8675231933594
1610.3587036132812,459.30517578125
570.7589416503906,606.8191833496094
1868.403564453125,609.7032470703125
466.6885528564453,599.0985412597656
1844.5836181640625,858.8807983398438
1227.5889892578125,640.8107604980469
549.1428527832031,568.5646362304688
1611.5540161132812,775.3604431152344
1294.9218139648438,665.9170227050781
1530.0307006835938,421.4024353027344
874.7276000976562,608.44140625
1611.4378051757812,587.3793029785156
1399.1773681640625,372.54396057128906
1411.8884887695312,560.30029296875
1867.3140869140625,287.0422592163086
1583.6185913085938,356.56410217285156
630.4261169433594,596.8622741699219
1677.108154296875,771.8594055175781
1364.44580078125,375.0435333251953
486.76220703125,537.5173492431641
1727.82861328125,452.1144561767578
751.4146118164062,578.0786743164062
783.0605163574219,595.1869506835938
1735.6279296875,856.6828918457031
1271.2168579101562,712.4790344238281
666.7683715820312,588.5198364257812
344.58477783203125,578.3684387207031
1685.3197631835938,563.3896179199219
1338.3237915039062,347.1964569091797
1577.6786499023438,664.1473083496094
142.94036865234375,861.4639587402344
1734.4357299804688,342.03611755371094
1888.6245727539062,526.0721740722656
1576.5120849609375,482.6742401123047
1813.6605834960938,906.7676696777344
1508.9132080078125,763.4413757324219
1113.8822631835938,665.7771301269531
1328.4030151367188,692.5264892578125
466.94410705566406,869.2864074707031
1041.2857971191406,593.1554565429688
1355.9348754882812,680.3082275390625
1651.9359741210938,329.89540100097656
1486.097900390625,747.4490356445312
1805.8758544921875,340.9934387207031
59.301565170288086,577.639892578125
1399.0619506835938,423.1286315917969
1417.3587646484375,308.7159881591797
18.980756521224976,622.07177734375
1751.6260986328125,486.99754333496094
1698.387451171875,827.7865905761719
1797.3372802734375,484.9972229003906
1705.8811645507812,436.56439208984375
1059.5607299804688,657.2067565917969
1872.5819091796875,799.1431884765625
1394.2783203125,684.1104431152344
533.2531433105469,632.0072326660156
1479.3054809570312,388.4700622558594
595.9053344726562,586.6153564453125
1796.8765258789062,564.7185668945312
1855.3357543945312,928.8480834960938
1262.5333251953125,652.3892517089844
25.729533910751343,543.1987915039062
414.0758056640625,554.8695373535156
1562.7068481445312,323.8971405029297
1827.2318115234375,533.4974212646484
1517.5322265625,674.4179992675781
1429.3761596679688,410.8778076171875
