x_center,y_center
1300.7417602539062,732.3212585449219
1278.8599853515625,801.0692749023438
1230.78759765625,667.5603637695312
1276.7652587890625,762.9024353027344
601.3468322753906,762.9226684570312
1198.705078125,622.0181579589844
673.6649780273438,783.5993041992188
201.38394927978516,739.8744506835938
1247.6433715820312,721.7854309082031
629.0247802734375,862.5863037109375
1184.5913696289062,724.1513977050781
919.8958740234375,882.4003601074219
1219.246826171875,811.8814697265625
441.1557159423828,714.6893310546875
560.517822265625,710.2799377441406
1262.337890625,821.8989868164062
1111.4296875,821.3788146972656
1133.5523071289062,581.1656188964844
352.59654235839844,883.4886474609375
1082.5596313476562,808.9773254394531
1687.14013671875,1029.2427062988281
231.95086669921875,726.1168823242188
1775.4283447265625,1040.2343139648438
1153.7249755859375,573.7692260742188
662.4962463378906,670.5974731445312
420.90306091308594,735.5969848632812
642.400146484375,602.8726501464844
680.437744140625,640.5672607421875
231.33240509033203,743.0584411621094
1026.7318420410156,805.2470397949219
1120.7950439453125,629.2185363769531
1073.9854736328125,787.7425231933594
1841.971435546875,1062.8331909179688
889.9651794433594,784.8752746582031
681.1853332519531,700.1823120117188
1132.8980102539062,820.7690734863281
531.2063598632812,754.630615234375
591.1743774414062,569.0397033691406
1183.460205078125,820.0708618164062
884.0222778320312,903.7146606445312
1808.6991577148438,1059.4898071289062
1237.8177490234375,693.7851257324219
1162.6070556640625,672.5667419433594
714.1137390136719,783.0381469726562
1089.1587524414062,724.8377380371094
1183.4354248046875,690.8931884765625
1121.5280151367188,648.5363159179688
1133.1886596679688,545.3210144042969
613.1295471191406,561.2849731445312
1114.9801635742188,779.1367492675781
634.2281188964844,717.6634216308594
731.1117248535156,499.62477111816406
620.7496032714844,587.5137023925781
805.0061340332031,495.5526580810547
807.56689453125,1003.7479248046875
1049.7913818359375,789.4183044433594
1112.0401000976562,588.41943359375
1112.5690307617188,517.8504791259766
758.8603515625,773.7477416992188
879.1565551757812,498.64306640625
1142.5472412109375,796.0690307617188
1098.0740356445312,811.4526672363281
806.7838439941406,778.0729675292969
643.3970336914062,532.919189453125
663.3763427734375,735.5733642578125
1093.6182250976562,781.1118774414062
1092.1488037109375,517.3314208984375
1058.9041137695312,730.3018798828125
947.3844604492188,740.60595703125
684.8383483886719,737.1150207519531
710.7854614257812,688.3538818359375
1161.6804809570312,819.1741943359375
849.2758483886719,676.7282104492188
804.3896484375,697.3326110839844
1018.1559448242188,742.8133850097656
1061.6095581054688,516.7625427246094
581.8143615722656,723.7870788574219
709.3311462402344,617.0932312011719
1210.6732788085938,814.452392578125
844.3986511230469,720.8231811523438
467.7087707519531,737.3141479492188
1108.8695678710938,724.8700561523438
1236.4573364257812,717.5028076171875
449.38031005859375,732.9566040039062
1210.2593994140625,702.4962768554688
832.7875366210938,786.8319396972656
487.80027770996094,713.0957641601562
724.962890625,781.6069030761719
733.4501342773438,678.5086059570312
611.1393737792969,720.0649108886719
709.4789123535156,601.0067443847656
846.3047790527344,692.5059814453125
540.6299438476562,737.111572265625
506.84315490722656,712.4807434082031
996.6716003417969,788.8077087402344
654.2110595703125,727.6138916015625
657.6141052246094,554.3601989746094
709.02685546875,653.7709045410156
490.7400360107422,738.1370239257812
729.6882934570312,743.7341003417969
1205.8128051757812,722.4234008789062
637.6891784667969,595.2508544921875
1065.0291748046875,647.0171508789062
1164.0300903320312,712.9014892578125
947.1976928710938,723.3655090332031
1095.7162475585938,690.8477172851562
925.7799377441406,688.8352355957031
733.9153442382812,606.4755859375
1140.386962890625,815.4726257324219
1137.5447998046875,711.2007141113281
971.8523254394531,619.5235290527344
918.9811401367188,766.1959228515625
756.020263671875,714.8348999023438
946.6899719238281,700.7043762207031
899.9828796386719,497.79408264160156
819.6683349609375,497.74053955078125
703.4089965820312,548.3871154785156
973.556640625,785.94970703125
950.8372802734375,781.5818176269531
969.7821960449219,692.7999877929688
1043.186767578125,735.2898254394531
635.5616760253906,581.15673828125
688.6466064453125,771.3888244628906
950.1571350097656,603.2140502929688
831.5257568359375,696.4885864257812
709.2024230957031,770.7490539550781
709.4996032714844,672.1266479492188
1040.7057495117188,775.4161987304688
924.2227478027344,675.0930480957031
1002.4537048339844,773.5066223144531
899.413330078125,697.4631652832031
996.6638488769531,598.4378662109375
926.6800842285156,498.61317443847656
1117.6598510742188,717.5992431640625
875.7078247070312,742.8975219726562
930.251220703125,776.8091735839844
563.4270935058594,716.0057373046875
1025.7240295410156,676.9635009765625
873.7599487304688,702.8803405761719
805.0174255371094,601.2733459472656
