x_center,y_center
548.1051025390625,824.8883056640625
403.453857421875,619.7790832519531
1203.77880859375,851.1760864257812
363.89471435546875,818.1604614257812
466.7157745361328,787.2217407226562
628.1241149902344,754.6692810058594
896.5800170898438,722.0611877441406
702.2713317871094,721.4838562011719
492.42250061035156,857.3680114746094
1227.0761108398438,693.5537109375
1147.3543090820312,652.7654113769531
511.5536804199219,569.3478393554688
914.8742065429688,928.5429077148438
547.6465454101562,682.4979248046875
1258.1854858398438,945.0393676757812
1147.0243530273438,678.1730651855469
475.20513916015625,655.8368530273438
640.8544311523438,686.7710266113281
1254.1015625,715.8778991699219
918.3453369140625,446.11993408203125
895.6014404296875,679.1753845214844
1038.8323364257812,667.5088806152344
412.83030700683594,810.2266845703125
1301.93310546875,681.3916320800781
504.8448791503906,809.9330444335938
687.1860046386719,934.1781616210938
378.7942657470703,952.5041198730469
291.84141540527344,811.0111694335938
1296.0692138671875,810.9989929199219
686.0999450683594,468.1365051269531
1016.2414245605469,735.2365417480469
941.3955383300781,764.8016662597656
522.4756011962891,801.6992797851562
219.70476531982422,849.0513305664062
589.5263977050781,807.6540222167969
919.4603576660156,657.1971130371094
953.3482971191406,735.6397399902344
906.8082885742188,856.1491394042969
1140.5223388671875,834.4862365722656
282.8763732910156,841.9723205566406
745.6138610839844,376.82623291015625
738.0758666992188,775.5552062988281
151.23963928222656,1001.9512939453125
442.7928771972656,610.9501953125
1069.564208984375,653.0230102539062
1257.5280151367188,796.6124267578125
1320.9013061523438,561.9917297363281
1159.4075317382812,843.0633544921875
1019.7262268066406,845.1156921386719
616.7354431152344,957.7845153808594
1147.2891235351562,780.7578735351562
1217.4117431640625,469.9534912109375
863.9959411621094,696.7911376953125
431.9242401123047,857.2206726074219
1262.4141235351562,515.2362670898438
772.377685546875,844.9651794433594
860.8067932128906,638.1980590820312
991.7219848632812,731.7567138671875
1096.5289916992188,786.4435424804688
399.0834503173828,843.2225341796875
1289.33837890625,697.1405639648438
516.1333465576172,655.8425903320312
1063.8125,846.6566772460938
1376.5158081054688,749.8917846679688
1310.8456420898438,816.5977478027344
748.6511535644531,454.7757110595703
1160.7717895507812,550.5419921875
248.83448791503906,839.8380432128906
1347.2627563476562,774.5950012207031
885.9612121582031,752.2629089355469
980.6800842285156,788.8450012207031
456.9007873535156,822.9961853027344
736.9300231933594,677.1319885253906
1038.5040893554688,845.8124694824219
1096.2626342773438,845.2215881347656
1206.6405029296875,813.0697631835938
772.2089233398438,699.3552856445312
778.2082214355469,621.3437194824219
1041.2740478515625,738.6206970214844
571.6826171875,684.2151184082031
771.4169311523438,655.4561157226562
426.7927551269531,619.5944519042969
439.07568359375,833.6849670410156
1229.4944458007812,811.6296997070312
706.0645751953125,807.2651977539062
804.9985656738281,616.2228393554688
856.0691528320312,725.0430297851562
569.3158569335938,528.8270263671875
515.2344207763672,621.0658874511719
1267.3712768554688,593.3779296875
1211.511474609375,615.4595642089844
829.6594848632812,736.7189636230469
986.4873962402344,646.5084838867188
693.1833801269531,762.2833251953125
495.9026336669922,582.0685119628906
1280.9924926757812,769.8549499511719
809.5743713378906,700.5571899414062
623.0967712402344,669.5942993164062
805.0138244628906,837.0251770019531
1092.2804565429688,823.1474914550781
837.0498962402344,505.5667724609375
968.5773010253906,662.5367736816406
1124.8324584960938,473.21644592285156
1232.404541015625,526.5318908691406
1305.789794921875,561.2619018554688
1198.0045166015625,785.8978881835938
481.35003662109375,592.4617614746094
1282.0135498046875,718.5711669921875
826.4075317382812,830.9248352050781
1001.9521179199219,503.9015350341797
711.7983703613281,647.20556640625
801.7580261230469,783.5913391113281
580.2221069335938,668.0204162597656
852.0338745117188,779.9326171875
729.9455871582031,746.2312316894531
592.0115356445312,559.4955444335938
681.8114318847656,508.07777404785156
1110.7764282226562,592.7878112792969
618.0843811035156,811.6218566894531
591.467529296875,511.0432434082031
1240.8719482421875,555.0217895507812
1164.75390625,582.2823791503906
665.8545837402344,680.5929565429688
1066.375732421875,706.0190734863281
948.635986328125,527.2410583496094
752.4519958496094,591.0436401367188
727.7030029296875,847.2301940917969
969.2488098144531,500.5694274902344
708.7531433105469,473.7928466796875
1273.656494140625,527.6350708007812
1026.79052734375,579.9530944824219
542.3389282226562,569.5919494628906
665.832763671875,640.9367065429688
947.6993103027344,835.1300964355469
467.72972106933594,619.9652404785156
835.2034301757812,653.6126708984375
803.3186645507812,658.5336303710938
820.0764465332031,466.52227783203125
1159.0657958984375,706.8102111816406
1239.3150024414062,597.2723388671875
668.4757995605469,776.6536254882812
1020.275634765625,622.0045166015625
1097.8034057617188,558.0399475097656
604.023681640625,604.5464477539062
1191.4229125976562,616.6099853515625
922.5807189941406,587.5707702636719
