x_center,y_center
2889.568603515625,1820.7290649414062
2668.6868896484375,1798.5328979492188
1473.9547119140625,1484.7374267578125
1581.4447631835938,1762.9595336914062
1429.1978149414062,1739.576171875
1309.6397705078125,1754.4771118164062
2748.258056640625,1759.6298217773438
1454.1271362304688,1254.461181640625
1598.2426147460938,1512.7250366210938
1811.7471923828125,1765.8451538085938
3151.9951171875,1785.5182495117188
1819.267333984375,1539.7068481445312
3007.496337890625,1307.7230834960938
3277.8424072265625,1357.820556640625
3429.444091796875,1446.9159545898438
3108.6048583984375,1465.218017578125
2450.6375732421875,1524.459228515625
1761.4357299804688,1737.8609619140625
2735.8321533203125,1111.4835815429688
2173.29052734375,1737.9381713867188
2369.6888427734375,2277.77685546875
2623.7869873046875,1688.835205078125
3406.7769775390625,1388.97412109375
2317.5086669921875,1568.004638671875
1555.8223266601562,1432.3391723632812
1567.097900390625,1136.2321166992188
1415.3624877929688,1352.3107299804688
2414.9107666015625,1703.0185546875
2539.9783935546875,1622.091064453125
1973.8550415039062,1764.2918090820312
1872.6341552734375,1730.3087768554688
1444.1825561523438,1140.1258544921875
2814.7216796875,970.4454650878906
1838.9672241210938,1489.316650390625
1543.1397705078125,2052.2682495117188
1689.6741943359375,1406.2529296875
1601.2708740234375,989.7785339355469
1575.9312133789062,887.5747985839844
1980.6516723632812,1698.990478515625
2029.0202026367188,1411.5577392578125
1403.1416625976562,1484.8885498046875
2696.221923828125,1683.7822875976562
2607.6859130859375,1058.3609619140625
1670.2223510742188,1307.1563720703125
2180.3438720703125,1162.2025756835938
2409.0076904296875,1139.1026611328125
1778.0949096679688,1411.2415161132812
1837.0457153320312,1382.5791625976562
3202.65576171875,1338.9817504882812
2328.105224609375,1784.8972778320312
2059.1531982421875,1224.0196533203125
1868.9669189453125,1434.5203247070312
1956.416015625,1423.1533203125
1613.13720703125,1458.64013671875
2601.0836181640625,1791.1492309570312
2595.1568603515625,1509.2509765625
2666.30908203125,955.8097839355469
2891.0992431640625,997.2641296386719
2881.0667724609375,936.5433959960938
1754.6243896484375,1080.9108276367188
1688.2534790039062,1526.3773193359375
2001.6643676757812,2059.6432495117188
1894.0731201171875,2030.001953125
1662.739013671875,1767.8146362304688
2218.33544921875,746.8182678222656
3035.66552734375,1393.4149780273438
2114.0672607421875,1382.6384887695312
3114.1220703125,1357.1878662109375
2025.5650024414062,1148.4232177734375
2533.636962890625,1335.7905883789062
2093.485107421875,1448.74609375
2721.55712890625,959.5810241699219
2944.0369873046875,1333.9891357421875
3284.6768798828125,1480.5299072265625
2262.908203125,1112.1358032226562
2546.7215576171875,1715.1400146484375
3342.0433349609375,1450.297119140625
1915.439453125,1487.8703002929688
1959.3771362304688,1252.2980346679688
3239.3348388671875,1444.3285522460938
2013.28759765625,1253.52001953125
2780.84375,936.1809997558594
2320.9652099609375,2120.388427734375
1792.6271362304688,983.48876953125
2613.5267333984375,1350.1289672851562
1717.447509765625,810.1775512695312
2801.6580810546875,1896.197021484375
2272.6943359375,1486.34326171875
2326.99853515625,1703.0369262695312
1753.2816162109375,1537.389892578125
1947.7806396484375,1125.5513305664062
3072.59619140625,1422.5834350585938
2077.174072265625,764.8561706542969
2344.7098388671875,1380.060302734375
2517.6268310546875,1050.0430297851562
2416.6695556640625,864.0526123046875
1676.3441772460938,1118.6477661132812
2235.6671142578125,1482.6116943359375
2464.78173828125,1355.615966796875
1715.6515502929688,1253.9791259765625
2680.2059326171875,1347.8812255859375
2450.46142578125,1669.0296630859375
2093.9254150390625,1796.834228515625
2511.4110107421875,1749.9716186523438
2850.0401611328125,1511.607421875
1789.7150268554688,818.4714050292969
2466.757080078125,1778.5761108398438
1934.7277221679688,1184.3280029296875
2991.635986328125,1504.37890625
1636.2258911132812,896.671630859375
1695.7041015625,921.2281494140625
2888.8258056640625,1369.3776245117188
3171.7811279296875,1398.830810546875
2266.8790283203125,1401.7274169921875
1963.6453857421875,818.0313110351562
2921.8580322265625,1500.2125244140625
2516.423095703125,1431.0006103515625
1705.7615356445312,1717.9520263671875
2145.78369140625,1478.1119384765625
2134.5125732421875,833.1331176757812
2039.0304565429688,818.6734008789062
