x,y
753,1046
611,1012
1123,961
1003,953
571,947
945,945
675,945
1091,942
1308,940
1151,941
898,938
1221,936
1237,937
1566,936
1415,937
1256,936
1188,935
1167,933
1075,935
1451,933
1275,932
1106,931
1336,931
1597,927
851,927
1542,926
1431,926
1205,925
735,925
721,923
703,923
1476,922
997,922
910,922
925,921
751,921
1172,920
1057,920
1040,918
981,920
941,918
1155,917
770,918
1245,913
1136,916
1122,916
840,915
963,917
790,916
1352,915
878,913
825,913
1418,910
1008,912
1106,911
810,911
895,911
1446,910
1292,907
1025,908
1562,906
1262,903
1215,906
1146,905
912,903
1095,903
1065,903
1380,902
1310,903
1081,902
923,900
1398,901
1450,896
1175,897
1246,890
1422,890
1512,888
1463,890
1337,886
1272,887
1361,885
1291,882
1228,881
1202,880
1160,881
1122,880
1181,876
1098,876
1488,878
1271,875
1453,872
1373,873
1047,873
980,873
1576,870
1561,872
1386,871
1301,871
1430,871
1078,870
1258,866
1145,865
1590,866
1306,862
992,865
1411,862
1060,860
1538,866
1461,860
1521,860
1246,857
1205,857
1097,857
1641,853
1443,856
1500,855
1396,856
1121,851
990,852
1218,851
1476,851
1528,846
1332,847
1621,847
1312,847
1428,845
1365,845
1176,841
1097,842
1408,838
1636,842
1602,842
1497,837
1077,838
1515,836
1445,835
1263,833
1231,833
996,835
1583,835
1343,833
956,833
1532,831
1107,833
1548,831
1307,830
1123,831
1500,826
1291,826
1240,826
1563,826
1427,825
972,826
1163,823
1248,822
1220,822
1043,825
1491,821
1462,822
1448,822
1518,820
1088,820
1060,820
1132,817
1112,816
947,817
1473,816
1176,816
1146,817
1017,817
1572,815
1527,813
998,815
1428,812
1192,813
1541,810
1076,811
928,812
1493,808
1273,808
1255,807
1098,810
1207,805
988,805
955,805
1232,802
1136,800
902,801
917,801
1436,798
1000,798
1276,795
1061,797
975,797
1311,795
1083,793
1028,802
1011,793
1048,792
961,793
1286,788
1445,787
1351,788
1097,791
1401,787
1070,787
923,785
816,787
1133,782
1112,785
960,782
1332,782
1186,778
1151,780
935,781
1085,781
1422,776
1058,775
1038,777
1445,773
1016,775
953,773
1030,773
1156,771
1002,773
902,772
1281,771
890,771
877,772
858,771
1120,770
1456,768
1201,766
978,775
917,770
988,767
946,763
1130,761
846,761
1471,760
1003,758
927,757
1293,757
1207,758
1147,758
1053,760
1412,756
1040,757
955,755
903,755
1102,755
1072,756
1435,753
1453,751
1030,752
973,751
875,751
853,751
1486,752
1190,750
885,751
1357,748
931,748
920,748
1372,747
1017,748
1397,747
1122,748
1111,747
1086,748
946,747
1343,743
1171,751
1226,743
1153,745
906,743
1418,745
990,742
1138,741
1033,741
1452,740
1053,741
1005,742
962,742
1270,737
1202,737
978,740
1118,737
1282,735
1306,733
1251,735
1292,735
943,733
901,733
1426,732
1092,730
923,732
1105,730
1040,728
1405,726
1220,726
965,726
933,727
1206,726
975,725
1382,722
1267,722
1160,725
1011,725
952,722
1048,722
1253,720
992,722
941,718
1237,718
1175,721
1271,715
1021,716
1223,713
1193,715
1061,716
1300,716
1126,717
1036,712
1283,713
1138,713
1355,710
1338,708
1111,711
1201,707
1152,706
1313,706
1257,705
1286,703
1171,700
1275,698
1242,698
1297,697
1200,696
1192,693
