x,y
63,893
186,886
170,887
277,885
258,885
317,883
243,882
202,882
216,882
290,880
308,876
438,872
458,868
1847,865
908,866
290,863
377,861
331,858
270,858
1660,858
398,857
361,856
461,853
345,855
1391,853
437,852
415,852
1691,848
1680,851
1570,850
716,850
508,851
471,851
491,848
450,848
550,848
1666,847
1452,847
1430,848
1632,847
533,846
408,843
1621,843
1528,846
1356,843
1343,843
1178,843
1541,841
1403,846
1260,843
521,843
1498,842
1472,841
1320,841
1735,838
1602,841
1581,841
1246,840
715,840
397,840
1331,838
1300,837
1276,837
436,837
388,837
1232,837
1718,835
1662,835
636,836
1647,836
583,833
1780,832
1698,833
1565,832
1417,833
620,832
493,833
1516,832
1267,832
650,831
607,831
1786,828
1407,831
1221,830
1205,830
1177,830
723,830
1535,830
848,828
660,828
1617,827
1582,828
1248,828
981,827
763,827
696,827
677,827
1676,827
872,827
790,826
747,826
1657,825
828,825
738,825
1510,823
1438,823
1370,823
1065,825
890,823
805,825
1627,825
1495,823
1463,825
1387,823
1117,823
1731,822
1297,822
1257,822
1043,820
1033,820
931,821
906,820
818,821
1213,818
1170,818
1096,820
1077,818
945,820
915,818
873,818
1425,817
1275,818
1225,817
1192,818
1135,817
1007,817
965,817
855,820
1603,817
1595,816
1441,816
1126,816
1061,816
1631,813
1152,817
955,815
1695,815
1680,815
1530,815
1107,813
1618,812
1580,811
1473,811
1410,811
1282,810
1238,810
997,808
1733,807
1710,808
1720,805
1453,806
1318,805
1172,805
1596,803
1492,803
1437,805
1205,803
1643,801
1398,800
1672,800
1571,801
1147,800
1026,801
1617,793
1522,795
1556,795
1468,793
1441,795
1630,793
1538,791
1166,790
1606,788
1272,788
1255,790
1233,790
1618,787
1597,787
1300,787
1290,787
1062,787
1582,787
1492,787
1448,787
1647,786
1573,786
1025,785
1437,782
1346,785
965,783
1527,781
1475,782
1400,783
1120,783
1011,782
1422,781
1330,782
1316,782
1263,781
1105,782
993,782
1661,780
1411,778
1390,780
1130,778
1515,777
1497,777
1215,778
1086,778
983,777
1627,777
1563,777
1506,775
1225,776
1140,777
1030,777
1592,775
1288,775
1161,776
1071,777
1608,773
1196,778
1048,775
1407,772
1371,775
1275,773
1245,772
1177,777
1108,771
1480,771
1302,771
1233,771
1577,768
1430,768
1352,772
1336,768
1253,767
1205,767
1126,767
1557,767
1148,766
1386,765
1595,762
1495,763
1453,762
1285,762
1445,761
1312,761
1511,761
1407,758
1377,758
1360,756
