x,y
1257,991
1641,733
1077,677
1168,668
1131,667
1106,668
1220,663
1053,662
1148,657
998,656
1280,652
1020,650
791,647
1093,646
1255,645
1171,643
815,643
1068,640
833,641
1235,640
1190,638
1151,638
878,637
856,638
946,635
1210,635
922,635
857,631
1037,630
897,628
1060,625
1122,622
1013,622
990,621
1231,616
1188,616
1092,615
1072,613
1143,613
878,613
1198,610
1162,612
973,608
901,608
1106,606
1045,607
933,606
1001,600
1061,596
1021,598
960,595
981,590
996,588
1115,587
1067,583
1091,583
