x,y
1700,1063
1858,928
1831,920
1895,911
1811,903
1701,882
1868,882
1841,868
138,856
1655,853
1732,853
1791,845
1698,825
1758,818
1835,815
1901,808
1297,808
1468,807
1440,801
1333,803
1872,798
1642,795
1377,788
1406,785
1610,776
1680,772
1511,768
1487,750
1701,738
1633,728
1530,726
1730,720
1597,720
1468,721
1275,717
1212,708
447,702
1446,702
1418,702
1138,698
1532,693
1242,696
1166,693
1392,686
492,687
1325,686
573,685
1521,682
538,677
1353,675
1541,668
1501,666
1183,668
1837,668
928,666
1576,665
1110,666
1060,661
1291,660
1261,651
1380,640
1227,638
1581,637
375,638
532,633
833,630
1042,632
502,626
1183,621
15,621
1512,621
1121,620
1146,617
1011,613
1087,612
873,611
571,608
1867,610
1687,602
695,600
1608,598
807,600
466,597
206,596
922,602
630,595
310,595
953,597
1540,593
990,591
665,588
281,587
715,587
1042,585
896,583
1755,581
780,590
341,578
846,575
593,577
1585,572
748,575
1795,567
1685,565
548,567
262,565
1408,563
518,561
85,561
375,555
196,555
442,555
1472,551
411,548
1725,548
1437,547
1615,542
22,542
642,538
486,537
238,537
1830,533
1347,531
1515,528
316,528
1890,530
1770,517
1685,512
1628,502
1393,497
1878,493
1473,492
1573,492
1750,486
1446,487
1365,487
1796,485
1852,473
1825,471
1497,475
1337,475
1228,473
1530,470
1291,468
1322,457
1727,458
1428,457
1612,455
1558,453
1231,443
1811,435
1706,435
1643,436
1395,427
1877,426
1836,422
1361,421
1688,416
1530,418
1325,417
1467,417
1780,415
1601,410
1903,405
1430,407
1808,400
556,403
1262,398
1287,398
1238,395
1191,393
1580,391
1153,393
1650,388
483,392
1480,388
1727,386
1676,385
518,383
1638,381
1398,373
1365,368
1770,363
1691,365
1502,361
1872,357
1528,356
1203,353
1472,352
1583,351
1437,353
1841,347
1337,347
1808,340
1726,340
1648,331
1306,326
1296,327
1782,328
1561,323
1463,317
1752,313
1416,306
1376,298
1542,296
1502,293
1863,283
