x,y
1345,1053
1120,1038
1440,1021
1225,1012
1387,1011
1312,1011
1405,1011
1273,1008
1452,1008
1240,1006
1191,1006
1288,1003
1377,1001
1268,1001
1057,1000
1150,1000
1473,1000
1415,1000
1396,997
1311,997
1210,1001
1137,997
1007,997
950,997
1110,996
1086,996
362,997
101,993
1367,995
1297,995
1250,995
937,995
826,995
1442,992
1330,996
1041,995
1030,993
902,991
158,992
1197,992
1185,992
1123,995
1068,992
920,991
17,992
1352,992
882,991
1341,991
1223,991
1107,988
982,990
70,991
1318,990
1096,988
1058,988
42,988
1276,987
1238,986
1015,987
961,988
717,988
112,987
87,987
1408,983
1151,985
1003,985
936,983
1303,982
1165,991
948,982
732,985
57,983
17,981
2,983
1420,982
1396,982
1252,981
1140,982
973,982
775,982
1458,981
1026,981
786,981
353,978
1355,980
873,980
385,981
1045,978
418,978
191,978
143,978
1287,977
991,978
747,977
1261,976
1181,976
1133,976
913,978
898,977
758,977
405,978
1467,975
1381,978
1213,975
1105,975
968,973
342,975
178,976
38,975
1436,975
1322,973
1171,973
112,973
1090,977
855,973
738,970
1226,973
1192,972
1036,970
1023,971
928,971
471,970
168,971
1363,970
1238,971
1203,971
1125,970
281,970
127,970
77,970
1448,970
1057,970
1015,968
1423,967
96,968
1408,967
1303,966
1115,966
1048,966
1001,966
965,965
940,967
683,966
61,966
1383,965
1268,967
1070,968
952,965
653,965
400,966
322,965
231,966
212,966
1352,963
1255,961
1161,963
788,965
706,963
562,962
1328,962
1078,962
870,963
1370,960
1245,961
308,961
158,960
1398,960
1090,961
978,960
843,962
800,965
663,961
340,960
1435,957
1278,958
991,960
812,958
778,961
430,960
1340,958
830,957
727,957
481,957
455,957
1177,956
1122,955
1107,955
1041,957
771,956
761,957
695,957
641,957
622,957
612,956
536,957
515,956
446,956
416,957
302,955
1137,956
1195,953
737,952
715,953
492,955
381,953
356,953
1293,953
1256,951
1307,951
988,950
880,951
672,952
572,956
525,953
1032,950
687,948
506,951
407,950
337,948
1320,956
1208,950
1158,948
562,946
543,947
470,952
1348,947
1285,947
1112,947
1096,948
748,951
655,947
600,948
1267,946
1145,943
1023,946
1010,945
583,950
551,951
465,945
1085,945
618,945
1173,945
1073,943
1425,942
1401,942
1390,943
1377,943
1361,945
1241,946
1310,941
1411,940
811,938
1183,940
1126,938
1193,937
1296,936
1222,942
1163,933
1051,937
957,933
795,937
1351,933
1150,935
913,935
1023,932
982,935
1326,933
1036,935
881,933
1261,932
1011,931
1361,930
1338,936
1280,931
945,930
1405,928
1175,928
1138,930
1106,930
1002,928
993,928
1372,926
825,935
802,928
1350,925
1210,928
752,925
1395,923
1315,925
1250,926
1196,925
1185,926
1121,923
1065,923
963,923
917,923
852,925
815,923
1383,922
1296,921
1165,922
952,920
935,923
765,922
732,922
1330,920
1093,920
1045,920
776,920
447,920
1305,918
1018,920
876,918
423,918
977,918
1342,915
792,916
438,916
1282,916
1080,916
1057,915
891,917
1271,913
1261,917
1188,913
1141,916
865,913
746,913
692,912
1363,913
1156,915
1012,911
1296,910
998,911
923,911
823,912
1378,910
1201,910
1035,912
985,910
965,910
731,908
715,911
1047,908
943,908
808,908
1320,911
1121,908
1356,906
1348,905
1276,905
841,907
778,907
667,906
1335,905
866,903
760,906
1061,903
1318,901
1130,905
1081,903
1023,906
681,901
1306,901
1230,906
1106,903
1032,900
935,905
898,907
1295,898
1167,903
913,903
883,900
791,900
707,898
1241,912
1215,907
1181,898
858,898
1288,896
1153,896
1070,900
995,897
952,902
820,901
1262,895
1133,895
832,896
728,896
1008,896
1275,893
761,892
748,895
718,892
1197,896
1142,892
1115,893
1080,890
997,890
806,893
740,891
1046,893
1028,891
1255,895
1241,890
1191,890
980,891
1265,887
1226,888
1210,886
1103,887
1091,893
902,890
875,896
851,891
832,887
1181,886
1126,887
782,891
951,888
917,890
1135,882
1013,885
1061,883
988,880
891,882
