x,y
2219,1303
1922,1291
2241,1291
2267,1278
1996,1276
1674,1278
2420,1268
1943,1269
2205,1264
1973,1259
1609,1261
2006,1255
2232,1257
2179,1254
1690,1248
1924,1246
1864,1243
2029,1236
1901,1238
1628,1234
1651,1231
1566,1229
2283,1225
2108,1227
1971,1222
1721,1222
2133,1218
1769,1217
1660,1215
2079,1217
2174,1217
1904,1210
1859,1208
1806,1208
1577,1206
2249,1206
2219,1204
2154,1206
2006,1206
1955,1201
1690,1199
2033,1201
2059,1195
2197,1190
1744,1187
1785,1183
1836,1183
1635,1180
1920,1178
1674,1178
1575,1173
1883,1176
1712,1173
2013,1171
1948,1171
2221,1160
2152,1160
2056,1158
1561,1158
2124,1158
2075,1155
1741,1151
1549,1148
1975,1148
2005,1148
1779,1146
1670,1143
2064,1139
1895,1143
1866,1139
1577,1137
2182,1136
2116,1136
1929,1134
1623,1132
1653,1128
2205,1127
1830,1132
2151,1123
1772,1120
2029,1118
1704,1121
1742,1114
1809,1113
1538,1113
1887,1107
1582,1104
2103,1106
2056,1102
1519,1097
2080,1097
1994,1097
1681,1095
1640,1092
1749,1086
1601,1088
2140,1088
1947,1086
1855,1088
1508,1072
1906,1070
1735,1069
1637,1067
1969,1065
1468,1063
2040,1062
1846,1060
1822,1060
1565,1058
1528,1047
1730,1047
1681,1049
1704,1046
1642,1040
1913,1039
1452,1039
1807,1033
1767,1032
1512,1026
1785,1030
1528,1025
1610,1023
1434,1019
1968,1018
1913,1014
1593,1016
1663,1012
1637,1010
2008,1010
1675,1007
1570,1010
1700,1005
1411,1005
1748,1009
1513,1005
1874,1010
1489,1005
1853,1000
1968,989
1929,989
1834,991
1802,986
1642,989
1601,981
1403,981
1531,981
1468,977
1730,975
1702,975
1767,972
1491,970
1443,968
1660,970
1890,965
1814,965
1455,961
1587,958
1568,959
1540,958
1364,958
1915,958
1626,954
1859,951
1690,951
1975,947
1424,940
1376,942
1948,942
1823,935
1596,935
1614,928
1904,928
1793,928
1575,928
1505,928
1873,922
1484,922
1695,919
1741,919
1459,919
1418,917
1550,914
1954,910
1772,910
1387,907
1755,901
1932,901
1628,900
1522,900
1871,885
1443,880
1839,882
1670,880
1612,880
1823,878
1802,884
1702,878
1545,877
1408,875
1859,870
1903,870
1593,868
1778,870
1976,866
1952,861
1748,863
1399,854
1577,852
1350,845
1531,840
1725,831
1857,829
1559,829
1427,826
1881,824
1512,815
1297,813
1373,808
1769,799
1732,796
1556,796
1424,797
1352,799
1313,790
1411,776
1422,748
1327,750
1304,745
1406,730
1443,715
1610,695
1466,683
1499,683
1408,679
1436,676
1385,672
1366,628
1403,618
1461,609
1404,595
1380,584
1448,579
1323,577
1369,574
1293,561
1410,553
1256,546
1367,537
1344,524
1420,523
1323,510
1293,510
1418,496
1237,496
1269,491
1205,489
1380,484
1596,484
1353,466
1299,468
1184,459
1327,459
1278,447
1232,436
1168,436
1149,424
1276,419
1133,408
1209,406
1283,394
1249,392
1190,380
1130,382
1100,382
1239,362
1170,362
1093,350
1054,348
1214,343
1167,338
1140,334
1050,318
1133,311
1110,304
1001,299
1087,297
1047,292
1005,280
1033,262
1075,250
1061,221
1028,223
1006,216
975,202
955,183
936,169
918,147
896,133
908,103
876,93
853,77
830,66
811,33
