x,y
55,935
1572,896
1535,893
638,878
1508,876
1450,866
1391,860
657,847
397,798
441,793
245,793
117,790
458,790
320,788
196,786
178,790
162,786
560,785
431,782
411,785
215,780
147,780
603,773
571,775
475,775
627,772
491,773
232,773
201,772
432,770
247,770
536,772
863,767
846,768
880,765
761,766
550,766
185,762
617,761
815,760
752,758
987,758
833,758
257,757
896,756
730,757
451,756
913,755
518,762
292,755
207,753
713,756
437,752
668,753
543,752
496,753
416,752
386,755
928,751
701,751
596,752
218,750
787,751
580,753
467,750
403,750
748,747
687,750
330,748
887,746
858,745
646,746
558,745
371,746
313,745
270,745
947,742
763,743
631,743
571,738
496,740
351,743
806,740
738,740
530,737
580,735
875,733
448,736
726,731
823,730
482,730
853,727
603,730
688,730
511,727
838,726
662,726
617,727
428,728
1005,723
771,723
413,723
563,721
718,718
533,720
490,720
548,720
651,715
473,715
678,717
640,716
577,715
402,711
755,710
708,707
511,708
625,710
418,705
670,706
693,702
523,702
498,698
746,698
793,695
431,696
730,695
608,695
570,695
703,695
691,693
650,695
627,692
596,692
770,692
367,691
718,688
530,688
445,686
383,688
458,687
998,687
661,687
681,685
575,682
781,683
755,682
542,681
478,680
830,680
815,680
625,673
735,671
720,672
800,671
671,672
640,670
903,668
706,670
842,670
577,667
520,668
551,666
417,667
432,666
922,663
857,665
685,665
491,665
725,662
600,661
505,663
775,662
661,661
466,661
882,660
698,657
1021,656
613,657
591,653
455,655
397,656
970,653
763,655
870,653
720,650
955,650
685,648
648,650
445,650
813,647
752,648
530,650
566,647
736,646
828,646
847,643
782,643
628,643
938,642
893,642
796,642
711,642
703,640
925,641
607,636
511,638
483,641
772,635
543,637
910,635
813,633
851,631
438,631
743,631
715,630
662,628
553,630
525,631
963,628
866,628
686,627
472,627
425,627
778,622
728,625
703,625
627,623
355,625
826,623
880,622
595,622
641,623
762,618
457,621
495,618
848,616
677,616
563,617
895,616
810,615
513,616
691,612
608,613
578,612
342,613
537,615
328,612
751,611
456,610
953,607
441,608
550,607
868,605
740,606
722,605
420,606
788,606
827,603
765,603
672,603
485,603
707,601
385,600
297,600
850,598
473,597
365,598
533,597
556,592
502,595
348,592
668,591
597,593
572,591
526,590
422,588
410,587
337,586
753,585
395,588
320,587
768,587
738,585
698,585
447,585
845,582
782,583
472,581
686,580
483,581
458,581
551,580
358,578
821,578
527,580
518,576
383,577
610,576
788,573
508,577
801,573
566,573
405,575
720,572
748,568
623,570
438,571
377,570
350,570
920,570
497,571
647,565
525,567
417,567
765,566
701,565
575,565
742,563
597,565
586,565
463,565
713,560
657,560
615,560
551,561
481,561
826,558
682,557
347,557
805,557
537,555
765,552
710,550
526,550
357,551
505,551
832,550
781,550
638,548
347,547
477,547
448,547
461,547
736,543
612,543
438,545
593,542
805,541
722,540
651,541
513,542
417,542
448,540
765,538
703,540
675,542
585,538
690,537
637,538
571,540
855,537
837,538
500,536
662,538
550,536
530,536
515,532
410,532
821,533
732,531
685,528
635,528
458,530
881,530
617,527
573,528
473,528
808,528
605,525
782,526
761,525
726,525
870,522
748,525
550,525
437,522
631,520
500,522
832,517
796,520
585,518
852,516
817,517
672,516
655,516
576,515
563,516
528,520
767,515
735,513
720,515
681,513
593,515
478,515
512,511
461,512
705,515
692,515
497,512
625,510
552,510
442,510
776,508
648,507
823,507
797,506
688,505
538,506
742,505
637,505
517,505
855,503
717,503
681,500
577,501
840,500
672,500
605,498
788,498
700,495
626,495
756,493
527,491
712,491
807,491
738,490
587,490
782,488
675,488
646,488
608,487
658,488
630,486
832,486
752,483
762,481
722,480
711,478
812,477
696,477
737,475
671,476
682,470
