x,y
1107,1440
1299,1386
1116,1335
1191,1294
1484,1280
1431,1278
1556,1271
1392,1239
1256,1232
1072,1217
1144,1215
994,1206
1663,1178
1781,1155
1197,1148
860,1143
1329,1134
1533,1132
1586,1102
785,1099
1605,1062
1235,1055
1927,1040
1543,1035
1128,1023
1487,1012
1716,1010
1432,1009
1337,1005
1006,998
1388,989
1197,991
1058,981
1714,973
1621,970
1857,959
1253,951
1072,944
918,938
734,935
2225,928
2198,929
1158,933
1410,924
1688,924
948,903
1584,891
1695,887
1492,889
1058,884
2195,882
1239,878
1138,875
1300,864
1339,854
1498,852
1216,840
2063,840
1725,840
1149,836
1337,829
1758,829
1506,824
1455,824
1042,820
1568,813
1271,815
1665,810
1380,810
1209,808
1334,806
1955,801
1778,804
1839,799
1406,801
1609,792
1119,794
1667,778
1276,778
1524,776
1457,778
1413,773
1154,766
1133,762
1343,764
1278,752
1624,752
2017,745
1894,743
1670,741
1464,737
1204,737
1124,732
1383,727
1533,725
1267,716
1459,713
1153,708
1378,702
1528,695
1457,693
1293,693
1596,686
1432,685
1494,681
1221,681
1786,676
1570,664
1461,655
1251,655
1327,653
1193,648
1128,648
881,639
1598,630
1455,628
1300,623
1385,619
1332,619
1258,616
1515,602
1172,597
1457,588
1417,590
1292,590
1330,588
1255,588
1369,584
1212,584
1556,577
1348,575
1385,568
1476,565
1515,565
1434,558
1484,537
