x,y
148,996
428,972
611,952
377,951
1253,946
911,930
907,857
490,858
730,855
712,856
225,856
428,857
1202,851
698,851
771,847
1036,847
1020,845
281,843
1095,843
1060,846
675,843
216,842
1156,843
407,843
392,845
261,842
907,840
686,841
1072,837
720,838
1123,837
925,836
803,837
245,837
1108,836
947,836
435,837
652,833
1141,833
443,832
1000,830
980,832
963,831
846,831
827,831
285,828
895,828
863,826
546,827
460,826
641,823
885,822
1090,825
628,822
720,817
361,818
1308,817
1220,816
1047,816
740,815
598,816
383,815
937,813
923,811
670,815
1023,811
1293,811
1232,811
455,810
862,808
687,811
291,808
1061,808
620,807
702,807
505,806
412,806
828,803
783,803
587,803
521,801
842,801
768,800
648,800
460,797
1258,796
1112,792
975,792
660,792
1206,792
895,790
758,790
1098,785
1080,786
1042,786
877,786
1192,783
1026,783
1010,785
467,783
1242,785
985,782
800,783
1145,780
846,778
1275,775
1063,777
910,775
1227,776
663,776
1346,775
736,773
680,772
776,768
1288,767
1180,767
755,768
940,763
865,762
695,761
1362,758
1326,760
1001,757
1168,757
1220,752
626,753
1246,750
1151,750
886,751
853,750
710,750
1375,747
1312,746
1097,746
1027,747
1060,746
731,743
1177,741
1142,740
1042,740
826,740
1350,741
1195,738
1297,735
1260,735
1213,736
1013,733
955,735
838,733
987,732
1277,733
1078,730
1125,727
1340,725
858,723
895,721
697,720
1281,716
725,716
1328,713
1172,715
1251,713
1313,713
1138,713
1161,710
1065,711
740,708
820,708
1097,706
1141,703
1112,706
756,703
1150,698
803,697
771,697
1290,695
862,696
848,692
713,691
1225,691
637,690
833,687
696,688
577,687
1321,686
680,686
545,683
1075,682
663,682
560,680
1297,677
1145,678
893,678
785,678
736,675
648,676
930,671
613,672
1037,667
800,665
968,665
692,662
817,663
578,662
631,660
916,658
473,658
526,657
508,657
953,657
711,653
1145,652
1067,653
831,653
770,653
936,653
1108,652
847,650
1033,647
983,647
1093,646
745,645
610,646
596,645
670,645
713,640
491,641
542,637
558,636
578,635
861,633
995,631
752,631
652,631
623,630
1141,628
1021,628
465,628
1112,627
640,627
1066,625
688,623
1186,620
712,620
402,620
1127,620
776,620
512,620
495,621
423,618
803,617
1202,616
1033,616
825,617
1048,616
528,613
1220,612
1093,612
1010,612
838,611
675,610
440,611
860,608
726,608
600,608
1150,608
950,606
565,607
470,607
1166,606
1076,606
533,601
982,602
873,600
633,600
1268,597
1237,596
576,592
476,592
676,591
1202,587
1107,588
1218,587
750,587
700,587
1058,586
967,588
805,586
785,586
948,586
1165,582
922,585
1268,581
1028,582
998,586
887,582
817,583
767,581
657,582
533,581
493,583
1133,581
1185,578
905,577
642,578
1078,576
626,576
608,575
833,573
721,573
1008,573
543,571
862,571
510,571
1038,567
1251,562
1105,565
691,563
568,566
555,565
882,561
795,563
668,562
588,562
1318,561
935,560
1301,560
846,558
616,557
1191,556
1048,555
1267,555
1240,553
1087,553
780,553
1160,552
1118,552
1288,551
1206,550
1002,551
748,551
595,548
731,550
886,547
1221,548
980,547
707,546
635,545
965,540
945,538
825,538
766,538
1182,535
1127,536
848,535
647,536
601,535
907,533
561,533
892,532
1068,532
1003,531
662,531
680,530
813,527
1105,525
1091,525
1276,523
1135,523
865,523
1046,522
573,522
918,521
980,518
791,523
702,518
1180,517
955,516
1237,516
1261,513
736,515
1198,513
716,511
1216,513
1146,510
593,511
891,506
758,507
615,507
681,506
630,507
1090,503
837,507
1003,502
926,502
1026,501
967,498
746,495
645,495
1168,493
871,490
1110,488
1087,490
808,487
932,486
843,485
791,488
1205,482
1185,482
1143,485
732,482
658,481
1072,480
1057,478
693,478
902,477
710,478
770,476
1125,476
820,472
1157,472
1002,472
891,470
1220,468
1045,468
1020,468
988,468
855,470
972,467
937,466
682,465
955,460
747,456
1036,453
867,448
917,443
745,375
696,90
