x,y
1247,767
1298,762
1452,560
1577,552
1311,530
1245,532
1513,525
1550,515
1482,507
1612,496
1443,493
1582,492
1232,483
1177,482
1411,473
1552,468
1522,471
1442,466
1208,462
1240,458
1495,456
1565,452
1527,451
1482,451
1267,453
1395,450
1453,445
1326,441
1145,442
1363,440
948,438
1537,435
1500,435
1286,430
1465,425
1102,427
1407,421
522,420
1000,421
1431,417
1322,416
1190,413
1216,415
1511,408
1462,407
1485,407
1342,408
905,408
1033,408
1303,406
1137,403
1168,401
1462,393
1108,393
1391,392
1282,392
1080,392
491,390
1436,387
1271,383
1121,385
953,386
1012,381
1253,381
988,381
1293,373
1193,373
1138,372
1343,371
1392,367
1437,365
1220,363
1172,365
913,363
1367,358
1237,357
1328,360
1063,357
965,353
853,350
1282,347
1097,351
1217,345
1397,343
1143,347
1123,347
1162,342
791,343
1028,342
1310,340
1076,337
727,338
1380,336
826,337
1266,335
1182,335
892,335
956,335
870,326
1233,326
992,326
1332,326
1060,323
1025,320
783,318
1186,317
1137,316
1211,315
928,316
953,311
1280,311
1077,312
1312,311
1088,303
1168,305
878,302
828,302
1011,298
1223,296
1277,296
1052,298
975,296
945,295
1152,291
918,292
1197,290
1233,287
758,287
1103,285
1256,285
1378,285
1041,282
1066,272
1023,276
872,276
851,272
1003,272
916,270
823,270
1145,268
1206,265
1080,265
968,266
785,265
1645,261
1110,258
1363,257
1092,260
1351,258
812,257
1000,258
950,258
1308,257
711,257
1192,255
1615,253
763,252
591,251
1081,250
923,248
885,248
743,248
1047,246
987,243
1593,241
1182,238
783,241
1255,241
1560,238
1411,237
862,237
756,235
1448,235
1376,232
833,232
705,230
1027,232
982,230
687,231
1482,230
1328,226
967,230
905,228
731,228
1285,228
850,226
1548,225
1002,226
717,226
938,225
1517,227
755,223
778,220
676,216
1448,215
690,217
1358,215
811,212
708,211
916,210
1541,208
1498,210
1021,206
773,206
650,206
723,206
670,207
875,203
1287,203
660,201
1402,202
1255,206
1175,202
1421,200
1381,201
1348,200
1327,202
1516,198
1217,198
1456,200
1482,195
1007,193
917,193
1123,191
1067,191
780,191
1360,190
1447,187
1248,187
1311,187
1403,185
1471,183
1318,182
1288,182
1392,180
1180,180
1151,183
1328,177
1270,176
1407,176
1368,177
1057,173
1006,175
1421,172
1111,177
1240,173
1318,168
1342,170
1217,168
1192,168
1387,168
1450,166
1270,165
1288,166
1102,163
1151,161
1085,162
1066,160
1420,157
1362,156
1307,158
1038,157
1332,153
1145,152
1258,153
1245,153
1221,153
1178,151
1115,147
992,150
1281,148
1126,146
1016,146
1196,145
1250,142
1232,142
1150,142
1067,143
1105,145
975,143
1317,140
1218,141
1162,138
1088,138
1057,133
968,131
1166,130
1148,128
1126,130
1106,127
1077,127
1213,128
1191,126
1066,123
1047,123
1113,121
990,118
1021,118
1040,115
1091,113
1075,110
