x,y
1457,1465
1457,1426
1440,1379
1432,1303
1503,1195
1540,1165
1492,1164
1487,1137
1529,1121
1540,1102
1475,1099
1522,1074
1466,1074
1542,1058
1464,1053
1550,1032
1512,1032
1359,1026
1505,998
1447,1000
1462,981
1549,981
1503,977
1605,959
1468,959
1501,956
1623,952
1434,952
1547,935
1499,931
1455,929
1628,928
1408,926
1332,919
1450,908
1505,901
1626,892
1448,892
1557,887
1476,884
1413,878
1295,873
1515,871
1394,864
1364,861
1427,859
1454,857
1478,857
1498,847
1531,845
1390,836
1441,834
1278,836
1619,834
1508,829
1344,829
1410,822
1575,820
1459,811
1359,813
1521,804
1355,801
1272,797
1559,794
1410,794
1603,787
1441,787
1371,787
1513,785
1485,773
1550,771
1369,769
1429,766
1536,755
1559,743
1390,746
1598,741
1327,739
1513,737
1459,736
1364,734
1427,725
1660,722
1536,716
1353,715
1598,709
1452,704
1522,699
1410,702
1343,699
1540,690
1378,688
1614,685
1445,683
1573,672
1355,674
1501,672
1556,667
1591,660
1415,660
1339,658
1401,655
1526,653
1512,655
1387,651
1441,648
1476,642
1568,639
1244,637
1374,632
1609,621
1352,621
1457,618
1503,616
1473,616
1334,614
1313,612
1427,611
1550,611
1521,598
1401,597
1454,593
1366,591
1580,588
1316,588
1605,591
1542,581
1455,572
1392,567
1543,560
1475,556
1350,556
1299,556
1436,547
1533,542
1577,542
1256,542
1353,533
1396,533
1290,531
1468,531
1524,524
1485,517
1309,516
1251,516
1436,510
1406,510
1376,512
1575,509
1508,500
1244,496
1371,493
1332,494
1274,491
1505,479
1417,479
1293,480
1320,473
1258,470
1346,468
1385,468
1168,466
1519,456
1302,445
1510,436
1454,440
1350,433
1381,427
1427,426
1249,419
1478,412
1503,410
1263,401
1163,399
1401,399
1352,401
1332,398
1283,392
1469,383
1432,383
1300,378
1248,378
1388,373
1341,359
1411,355
1149,354
1300,354
1258,352
1346,346
1219,348
1325,345
1378,343
1183,332
1256,322
1297,320
1364,317
1219,306
1330,304
1147,302
1272,299
1290,297
764,292
1329,285
1110,283
1248,281
1283,269
1207,262
1172,255
1234,255
1322,253
1093,246
1272,246
1223,218
1281,211
