x,y
1458,981
626,975
813,966
882,955
571,953
1111,952
1407,887
1111,883
1362,877
1302,878
1266,877
1225,876
1242,875
935,873
917,873
1280,870
1330,871
905,868
693,868
975,866
1347,865
1316,868
1115,863
1152,862
1130,861
632,862
1206,860
1518,857
1186,860
928,857
881,858
1010,857
1170,856
892,856
430,855
1101,853
1052,855
1427,852
1298,853
1032,852
1502,850
1070,850
1091,847
860,848
613,850
1443,847
597,848
487,846
1255,845
641,845
1231,841
466,842
422,841
1143,841
1268,838
848,838
928,837
753,838
673,836
836,837
650,838
1470,835
948,835
450,836
1131,832
1071,832
661,832
490,830
1416,828
877,828
806,828
1037,827
992,826
910,826
895,826
1050,825
568,823
1453,822
827,821
1183,820
1485,816
1403,820
1113,817
591,820
1310,817
1105,816
978,817
662,817
1557,817
1291,817
1252,817
793,817
712,815
1356,813
1236,812
1218,813
618,812
1440,812
856,812
730,811
498,810
1273,808
1193,808
1087,808
870,810
1500,805
1010,806
972,805
667,805
1540,802
1118,802
1056,801
1575,800
1392,801
1380,792
1588,791
1152,791
677,791
1433,790
990,790
947,790
1077,788
1458,787
891,788
873,788
1526,787
1365,785
1212,786
966,787
1563,783
1391,777
1311,778
1272,777
1240,778
1513,776
1475,775
1356,773
906,776
1408,773
1065,773
1098,772
1492,772
1427,772
1256,770
922,768
837,768
1556,766
945,762
1338,762
1226,762
1292,761
1201,761
1170,761
1040,760
1497,756
1530,755
1466,752
1053,752
1110,747
1383,747
1353,747
1072,746
1278,741
1312,738
1328,738
940,735
913,736
1506,736
1367,732
1037,730
1538,727
1442,728
956,726
1081,722
972,722
1020,721
1516,718
987,717
1361,713
1291,712
1052,710
931,708
1111,705
913,705
896,703
855,703
1072,701
1256,696
1002,697
881,696
792,697
953,695
762,696
1188,691
780,691
1365,687
835,687
1330,686
1286,686
1018,686
1036,686
1135,683
912,680
1172,682
1313,678
1252,677
1155,680
1053,677
848,675
800,676
1203,675
990,673
1067,672
931,671
746,667
728,667
692,667
966,663
1362,663
1335,660
1216,661
1242,658
936,658
831,660
1081,658
888,661
816,656
1407,655
1288,656
1442,651
1425,651
1348,652
973,651
712,652
762,648
1256,647
802,647
781,647
1270,646
845,645
876,643
1371,642
1316,643
911,642
862,642
1390,640
997,640
1233,640
1047,640
1492,636
1025,637
933,637
687,637
1298,637
1173,633
1462,635
1062,635
1082,632
1206,628
733,628
717,630
1426,625
948,626
895,626
1442,625
1096,625
752,625
646,626
623,626
823,622
1330,621
788,621
1493,620
1388,618
961,617
662,618
1283,616
1410,616
857,615
692,617
758,612
1357,615
1253,611
1222,615
1192,611
1173,611
1145,610
1302,608
1027,608
900,607
1008,606
973,607
926,606
800,605
1541,603
1111,606
1478,601
1130,603
698,602
1525,601
1041,602
991,601
821,598
1233,601
1331,598
1262,597
880,598
1058,596
1491,595
1462,595
1088,595
1416,592
867,593
1513,591
1158,592
946,591
757,591
850,591
716,592
1386,588
1343,586
1110,586
835,586
1432,586
1273,586
1312,585
1447,583
1020,583
767,582
918,581
1072,580
1231,578
732,580
892,578
793,580
778,577
1006,575
813,575
1410,571
1352,573
842,571
1113,572
975,571
1208,571
956,570
1503,563
818,563
1295,565
1171,563
1366,561
932,561
1231,558
1052,560
1136,558
1077,558
993,560
860,560
1463,561
1322,556
1118,556
1273,553
1488,552
1406,552
872,550
1205,548
1041,548
826,547
1092,547
907,547
888,548
1445,550
1426,548
1372,545
1146,546
787,545
1182,542
1017,541
801,535
965,535
930,533
1256,531
1232,531
1121,530
946,531
1396,528
1197,527
1156,528
1067,530
987,527
821,526
910,525
1338,522
857,522
1435,520
1415,518
842,522
1317,521
1373,517
1101,512
1302,511
1161,511
1037,510
872,510
1353,510
1288,507
1072,507
1450,505
1387,506
1020,508
853,503
1131,501
1231,502
961,500
1276,498
1250,498
1220,498
1000,497
887,497
1202,498
1120,496
940,497
923,495
1167,492
1085,493
1048,491
911,485
1267,482
1186,486
978,476
1148,470
1100,471
977,392
