x,y
1005,1060
885,1056
1085,1037
816,1036
947,1033
785,1031
1106,1030
863,1027
972,1025
1067,1025
1037,1020
1011,1018
1238,1016
885,1012
908,1011
852,1006
788,1006
1115,1003
1172,995
955,991
1197,992
1055,990
831,988
925,986
1148,983
1300,982
770,981
1131,976
963,975
998,973
1206,970
1112,971
847,965
730,965
786,963
1282,962
1036,956
1088,955
1247,956
1012,948
1147,946
822,946
1215,946
900,943
1330,941
923,940
1058,941
995,928
1313,926
855,926
1257,925
817,922
1128,922
936,922
746,923
1163,921
772,916
876,912
1080,912
727,912
1053,910
973,905
1222,900
1198,898
1106,898
795,897
1280,898
1026,895
1256,895
1298,890
951,898
816,885
895,882
1000,881
1187,876
1158,875
1038,872
1131,870
1068,866
867,855
830,852
930,835
1022,823
960,823
1150,805
1175,805
1238,800
1041,795
743,792
558,792
1311,788
931,791
1391,787
1085,787
1362,786
965,785
845,785
1420,786
1168,783
1443,785
578,782
535,781
510,780
380,778
1468,780
1060,780
770,780
455,776
1131,776
367,775
990,777
277,772
867,772
1491,771
1012,768
890,768
793,768
260,767
1338,772
1268,768
913,768
845,768
1560,762
422,762
1321,762
1112,762
618,767
241,760
597,760
301,761
1225,767
483,756
325,757
1248,758
1187,755
391,760
656,755
1505,752
1285,752
1375,747
827,750
678,747
210,747
1543,745
1165,746
1031,745
796,743
1412,743
1307,743
508,742
932,741
638,742
970,742
723,740
547,737
493,736
1210,738
1091,733
871,732
578,731
1453,731
453,731
351,730
1050,730
697,726
397,726
1531,726
898,725
372,725
273,725
1116,722
951,721
766,722
1345,723
1000,718
751,716
617,715
1415,711
1390,712
432,712
253,711
592,711
1358,706
860,707
1133,705
323,702
1071,705
812,703
663,701
231,715
790,700
735,700
180,700
1248,697
297,698
1276,698
571,697
206,696
523,698
837,691
550,692
420,691
483,688
926,683
358,682
993,677
972,678
511,678
462,681
397,673
758,671
947,671
1021,668
1117,643
1092,638
1687,636
1713,628
1740,623
1507,621
1266,620
738,612
1197,611
1066,610
1121,607
1177,605
913,607
1222,605
1323,602
1083,600
1296,602
983,600
716,598
1370,597
1561,597
832,595
1585,592
1511,591
1043,593
607,588
880,587
1762,585
1025,586
451,585
470,585
498,581
375,582
1232,581
1135,580
805,578
731,577
1545,580
1161,576
958,577
586,576
1077,572
856,575
403,573
672,571
1747,565
933,568
568,565
1243,563
1100,563
997,567
550,562
1121,560
1277,560
627,558
528,558
433,558
1498,556
767,556
712,553
646,552
1725,551
272,552
975,551
491,551
345,551
250,551
227,548
1311,545
1060,542
1013,546
903,545
322,545
370,543
398,535
475,532
298,533
831,530
932,525
456,520
421,510
408,501
436,498
376,393
396,343
