x,y
908,770
817,740
790,675
755,667
730,663
707,651
930,646
656,641
706,630
632,625
1013,620
676,611
711,605
627,605
612,588
695,580
936,576
676,570
656,561
626,558
595,557
532,556
923,555
862,552
832,541
911,535
961,530
582,530
527,527
562,525
892,526
610,518
803,516
992,515
558,512
515,511
880,507
776,505
720,506
840,500
796,500
667,498
636,496
706,493
561,492
758,493
472,492
611,487
492,486
532,487
417,481
448,476
667,475
470,471
563,472
705,472
610,471
395,468
887,467
858,468
788,466
528,462
835,463
765,462
462,461
747,456
423,457
647,455
347,455
598,453
517,450
672,450
502,448
366,451
698,446
531,447
455,447
628,443
825,442
735,441
586,441
763,438
573,443
411,438
801,433
713,433
527,432
395,435
981,433
726,430
690,430
643,428
458,427
340,428
490,426
855,422
625,423
442,423
683,417
780,416
570,415
822,413
523,413
717,412
606,411
540,410
487,411
388,412
367,410
663,407
540,402
307,405
263,402
247,400
866,400
567,397
692,395
595,395
367,392
333,396
770,392
628,390
511,393
352,392
296,392
420,392
727,390
445,390
487,390
383,387
643,385
840,383
473,385
212,385
682,380
578,378
252,380
410,377
392,377
236,377
545,376
527,375
348,376
748,375
267,373
372,370
821,368
665,368
325,366
307,366
870,366
460,367
788,365
292,365
976,365
768,363
718,363
890,361
933,356
807,356
642,355
476,355
753,351
702,352
410,353
363,352
850,351
612,347
561,347
518,348
331,347
451,348
908,346
316,346
275,345
735,342
355,342
690,341
493,342
645,340
428,341
837,338
177,340
943,338
393,345
597,335
248,338
791,336
865,332
762,330
955,331
896,332
646,326
320,327
828,327
547,325
472,326
583,323
806,322
767,321
697,320
602,320
926,318
886,320
730,320
255,320
973,320
502,316
308,317
777,311
443,312
238,313
123,311
751,308
395,310
910,310
691,307
223,308
822,307
411,307
376,310
880,305
562,305
580,305
858,303
467,303
306,303
928,302
433,301
346,302
492,298
783,297
677,295
195,297
893,293
750,293
221,295
967,292
515,293
836,292
426,291
133,290
908,288
712,287
555,288
535,290
150,288
795,286
117,288
103,286
170,287
875,283
853,282
745,281
487,282
87,282
933,281
465,281
823,280
667,278
410,280
190,280
895,277
758,277
683,277
965,276
802,275
652,275
117,273
636,272
511,273
398,273
321,273
378,273
617,271
533,270
360,271
740,268
451,270
303,268
107,267
156,265
86,267
72,266
902,263
817,265
760,263
728,262
700,263
145,261
837,263
801,261
791,261
513,260
496,262
82,260
850,261
775,260
572,260
746,257
416,258
122,258
61,258
868,258
443,258
477,256
431,252
722,252
890,251
787,252
528,253
362,252
808,251
820,247
687,248
561,248
875,245
771,248
87,245
415,245
856,241
761,241
587,241
802,240
485,240
842,240
743,240
710,238
813,237
603,238
536,235
732,233
657,236
557,233
451,235
871,233
823,233
511,233
801,231
677,230
473,231
846,230
618,228
581,230
782,228
697,227
771,227
832,226
643,223
440,225
635,223
610,222
735,222
555,222
502,222
598,220
578,218
787,218
721,217
821,216
762,215
670,213
433,213
710,212
552,211
531,212
687,212
656,208
642,210
608,208
573,207
546,206
502,206
476,207
755,207
366,207
817,203
728,203
682,201
668,201
623,201
448,200
705,200
557,198
742,198
573,198
530,198
410,198
645,197
503,197
620,196
603,195
591,197
482,193
365,192
721,191
427,192
395,191
673,188
643,186
602,186
537,186
452,185
356,186
701,185
568,185
616,183
513,180
466,181
637,178
578,178
388,180
428,175
605,172
532,175
480,173
591,172
505,172
415,172
556,171
440,171
622,168
352,168
573,166
646,166
597,166
498,163
380,163
535,158
563,153
420,157
546,150
447,151
