x,y
1460,847
1771,787
1375,743
786,742
1702,736
1670,733
1096,733
753,731
142,720
700,718
31,713
660,698
886,697
10,693
1183,691
331,691
287,687
1062,681
1316,680
176,680
548,672
1637,670
1455,667
445,662
602,660
1340,658
1593,650
1362,650
1391,628
1507,625
1676,622
1588,622
1372,618
1398,612
1127,612
1635,615
1647,606
1571,606
1342,605
678,605
1488,603
1300,600
1241,596
1467,593
1221,595
1197,595
1011,592
353,591
1408,590
1512,587
1257,588
1321,588
911,587
786,585
938,582
962,582
883,581
732,573
1110,572
983,573
1458,571
1381,571
1527,568
1361,572
1290,568
1181,570
748,568
453,567
707,567
623,567
1023,566
846,565
656,570
383,566
1442,565
1068,563
675,563
638,563
1135,560
473,560
280,558
795,555
1226,556
1051,556
545,557
415,555
1616,555
590,553
570,553
1158,556
308,552
1087,550
882,550
607,550
496,550
782,546
1320,545
521,545
1348,545
1405,541
347,537
1425,537
1280,532
1122,532
1555,531
1017,527
1216,528
1032,526
1656,525
932,522
1306,521
1441,518
957,518
797,517
720,517
758,515
1195,511
1390,510
1261,511
820,501
1640,501
1168,501
1456,497
875,497
686,496
1146,495
1067,496
1232,495
1327,491
928,490
735,488
1375,490
902,488
1610,487
601,487
842,485
640,486
1121,483
998,483
972,482
702,478
660,478
1430,476
552,476
1355,476
1572,473
1468,472
1270,472
576,472
1292,471
432,470
506,465
1103,463
1313,461
623,460
946,458
778,461
690,460
860,458
712,458
537,457
457,458
1545,458
1518,457
1028,455
595,451
1252,451
802,450
1351,445
828,445
757,448
887,442
733,442
1066,437
485,438
1413,436
1095,435
1477,433
1237,432
1180,432
918,433
1216,431
987,430
1505,427
1380,431
1606,426
1040,425
1320,421
1563,421
1442,423
1343,422
1297,417
1398,413
788,408
838,406
1581,405
1457,406
1085,401
1283,401
872,398
1133,397
1527,395
945,395
966,393
658,392
1547,392
1065,390
1368,388
628,385
1015,381
902,381
582,380
1211,378
1183,378
992,378
807,377
1491,377
1460,376
450,376
1388,375
1041,375
818,373
1252,373
1647,371
1291,368
928,368
1605,367
1522,367
1323,367
1426,363
1346,362
1145,358
625,352
1162,347
786,348
1516,342
1451,341
1398,341
1091,337
1011,338
1127,335
1108,333
1372,332
1228,333
1072,331
1300,328
1046,327
1273,323
1250,317
1520,312
1197,313
1556,311
1452,306
1028,305
1321,302
1502,300
1351,300
1415,297
1136,297
976,292
1182,287
1486,285
1013,283
1296,285
1158,282
1055,282
1275,271
1248,271
1101,272
1396,270
1456,267
1433,266
1072,265
1338,260
1130,257
1232,257
1557,248
1480,246
1305,245
1376,243
1166,237
1202,233
1357,231
1260,230
1518,222
1461,222
1080,222
1238,221
1356,216
1331,218
1128,217
1436,211
1395,211
1297,201
1193,197
1076,195
1250,190
1140,186
1375,182
1337,177
1403,177
1093,177
1301,171
1461,170
1433,167
1316,165
1232,163
1278,160
1195,156
1151,152
1171,148
1100,148
1122,142
1217,140
1337,137
1052,132
1278,116
1308,115
1243,108
1151,105
1110,106
1213,102
1142,97
1192,88
