x,y
1243,657
1390,642
1291,641
1328,636
1430,630
1466,628
1206,620
1558,606
1116,607
1155,601
1261,597
1518,591
1343,583
1225,578
796,573
1481,573
1412,573
832,571
1440,563
862,563
930,555
896,556
1032,553
996,550
961,542
1172,541
1211,538
1130,536
1298,530
1463,523
1402,517
1097,517
1327,513
1253,513
1220,512
927,500
961,492
1268,492
1176,492
1071,491
998,490
1138,488
1112,477
1017,473
1200,468
1043,465
1140,456
1078,455
1106,450
1272,446
1238,441
1203,440
